Player Weighted Relu,40
Opponent (player: Weighted Relu),10
Opponent (player: Weighted Relu),39
Player Weighted Relu,11
Opponent (player: Weighted Relu),9
Player Weighted Relu,53
Player Weighted Relu,17
Opponent (player: Weighted Relu),48
Opponent (player: Weighted Relu),27
Player Weighted Relu,7
Opponent (player: Weighted Relu),91
Player Weighted Relu,11
Player Weighted Relu,96
Opponent (player: Weighted Relu),9
Opponent (player: Weighted Relu),66
Opponent (player: Weighted Relu),67
Opponent (player: Weighted Relu),7
Opponent (player: Weighted Relu),12
Opponent (player: Weighted Relu),12
Opponent (player: Weighted Relu),10
Opponent (player: Weighted Relu),11
Player Weighted Relu,11
Opponent (player: Weighted Relu),32
Opponent (player: Weighted Relu),33
Opponent (player: Weighted Relu),34
Player Weighted Relu,53
Player Weighted Relu,54
Player Weighted Relu,55
Player Weighted Relu,56
Player Weighted Relu,57
Player Weighted Relu,58
Opponent (player: Weighted Relu),68
Opponent (player: Weighted Relu),69
Opponent (player: Weighted Relu),70
Opponent (player: Weighted Relu),71
Opponent (player: Weighted Relu),72
Opponent (player: Weighted Relu),73
Player Weighted Relu,53
Player Weighted Relu,54
Player Weighted Relu,55
Player Weighted Relu,56
Player Weighted Relu,57
Opponent (player: Weighted Relu),87
Opponent (player: Weighted Relu),88
Opponent (player: Weighted Relu),89
Opponent (player: Weighted Relu),90
Opponent (player: Weighted Relu),91
Player Weighted Relu,10
Opponent (player: Weighted Relu),43
Opponent (player: Weighted Relu),44
Opponent (player: Weighted Relu),12
Player Weighted Relu,12
Opponent (player: Weighted Binary),5
Player Weighted Binary,4
Opponent (player: Weighted Binary),5
Player Weighted Binary,7
Player Weighted Binary,7
Player Weighted Binary,7
Player Weighted Binary,6
Opponent (player: Weighted Binary),7
Opponent (player: Weighted Binary),13
Player Weighted Binary,9

Player Weighted Binary,10
Opponent (player: Weighted Binary),10
Player Weighted Binary,16
Opponent (player: Weighted Binary),9
Opponent (player: Weighted Binary),9
Opponent (player: Weighted Binary),19
Player Weighted Binary,12
Player Weighted Binary,12
Opponent (player: Weighted Binary),12
Opponent (player: Weighted Binary),15
Opponent (player: Weighted Binary),10
Opponent (player: Weighted Binary),61
Opponent (player: Weighted Binary),14
Player Weighted Binary,10
Opponent (player: Weighted Binary),13
Opponent (player: Weighted Binary),10
Player Weighted Binary,59
Player Weighted Binary,6
Opponent (player: Weighted Binary),11
Player Weighted Binary,15
Player Weighted Binary,16
Opponent (player: Weighted Binary),78
Opponent (player: Weighted Binary),63
Player Weighted Binary,25
Player Weighted Binary,10
Opponent (player: Weighted Binary),10
Opponent (player: Weighted Binary),16
Opponent (player: Weighted Binary),39
Player Weighted Binary,14
Player Weighted Binary,11
Player Weighted Binary,32
Player Weighted Binary,7
Player Weighted Binary,18
Player Weighted Binary,14
Player Weighted Binary,34
Player Weighted Binary,24
Player Weighted Binary,64
Player Weighted Binary,89
Player Weighted Binary,20
Opponent (player: Weighted Binary),9
Player Weighted Binary,7
Opponent (player: Weighted Binary),6
Player Weighted Binary,11
Player Weighted Binary,6
Player Weighted Binary,23
Player Weighted Binary,24
Opponent (player: Weighted Binary),9
Opponent (player: Weighted Binary),8
Opponent (player: Weighted Binary),32
Opponent (player: Weighted Binary),11
Player Weighted Binary,43
Player Weighted Binary,15
Opponent (player: Weighted Binary),53
Opponent (player: Weighted Binary),54
Player Weighted Binary,59
Player Weighted Binary,60
Opponent (player: Weighted Binary),18
Opponent (player: Weighted Binary),6
Player Weighted Binary,99
Player Weighted Binary,66
Player Weighted Binary,7
Player Weighted Binary,67
Player Weighted Binary,12
Opponent (player: Weighted Binary),95
Player Weighted Binary,96
Player Weighted Binary,97
Player Weighted Binary,15
Opponent (player: Weighted Binary),7
Opponent (player: Weighted Binary),99
Opponent (player: Weighted Binary),7
Player Weighted Binary,13
Opponent (player: Weighted Binary),18
Player Weighted Binary,82
Opponent (player: Weighted Binary),13
Player Weighted Binary,15
Opponent (player: Weighted Binary),6
Player Weighted Binary,76
Player Weighted Binary,7
Opponent (player: Weighted Binary),16
Opponent (player: Weighted Binary),7
Opponent (player: Weighted Binary),15
Opponent (player: Weighted Binary),26
Opponent (player: Weighted Binary),7
Player Weighted Binary,18
Player Weighted Binary,14
Player Weighted Binary,16
Binary),8
Player Weighted Binary,25
Opponent (player: Weighted Binary),15
Opponent (player: Weighted Binary),20
Opponent (player: Weighted Binary),7
Player Weighted Binary,6
Opponent (player: Weighted Binary),8
Opponent (player: Weighted Binary),7
Opponent (player: Weighted Binary),13
Player Weighted Binary,34
Opponent (player: Weighted Binary),66
Opponent (player: Weighted Binary),17
Opponent (player: Weighted Binary),10
Player Weighted Binary,15
Opponent (player: Weighted Binary),6
Player Weighted Binary,19
Player Weighted Binary,11
Player Weighted Binary,84
Opponent (player: Weighted Binary),50
Player Weighted Binary,22
Opponent (player: Weighted Binary),31
Player Weighted Binary,20
Opponent (player: Weighted Binary),12
Opponent (player: Weighted Binary),6
Opponent (player: Weighted Binary),91
Player Weighted Binary,89
Opponent (player: Weighted Binary),26
Opponent (player: Weighted Binary),22
Player Weighted Binary,14
Opponent (player: Weighted Binary),14
Opponent (player: Weighted Binary),12
Player Weighted Binary,87
Player Weighted Binary,14
Opponent (player: Weighted Binary),18
Opponent (player: Weighted Binary),49
Opponent (player: Weighted Binary),24
Opponent (player: Weighted Binary),13
Opponent (player: Weighted Binary),14
Player Weighted Binary,7
Player Weighted Binary,23
Player Weighted Binary,77
Player Weighted Binary,20
Player Weighted Binary,7
Opponent (player: Weighted Binary),22
Opponent (player: Weighted Binary),26
Opponent (player: Weighted Binary),76
Opponent (player: Weighted Binary),25
Player Weighted Binary,19
Player Weighted Binary,7
Player Weighted Binary,21
Player Weighted Binary,19
Opponent (player: Weighted Binary),8
Opponent (player: Weighted Binary),7
Player Weighted Binary,20
Player Weighted Binary,6
Opponent (player: Weighted Binary),15
Opponent (player: Weighted Binary),18
Opponent (player: Weighted Binary),36
Opponent (player: Weighted Binary),43
Player Weighted Binary,7
Player Weighted Binary,40
Player Weighted Binary,37
Player Weighted Binary,16
Opponent (player: Weighted Binary),7
Opponent (player: Weighted Binary),6
Player Weighted Binary,59
Opponent (player: Weighted Binary),42
Opponent (player: Weighted Binary),16
Player Weighted Binary,6
Opponent (player: Weighted Binary),7
Player Weighted Binary,8
Player Weighted Binary,6
Opponent (player: Weighted Binary),52
Player Weighted Binary,80
Player Weighted Binary,56
Player Weighted Binary,14
Player Weighted Binary,10
Player Weighted Binary,13
Player Weighted Binary,7
Opponent (player: Weighted Binary),7
Opponent (player: Weighted Binary),13
Opponent (player: Weighted Binary),6
Player Weighted Binary,7
Opponent (player: Weighted Binary),18
Player Weighted Binary,6
Player Weighted Binary,11
Player Weighted Binary,16
Player Weighted Binary,17
Player Weighted Binary,14
Player Weighted Binary,6
Player Weighted Binary,16
Opponent (player: Weighted Binary),6
Opponent (player: Weighted Binary),48
Opponent (player: Weighted Binary),40
Opponent (player: Weighted Binary),86
Opponent (player: Weighted Binary),63
Player Weighted Binary,11
Opponent (player: Weighted Binary),6
Player Weighted Binary,6
Player Weighted Binary,58
Opponent (player: Weighted Binary),8
Opponent (player: Weighted Binary),30
Opponent (player: Weighted Binary),12
Player Weighted Binary,42
Opponent (player: Weighted Binary),10
Opponent (player: Weighted Binary),9
Opponent (player: Weighted Binary),6
Player Weighted Binary,19
Player Weighted Binary,37
Opponent (player: Weighted Binary),69
Opponent (player: Weighted Binary),17
Player Weighted Binary,21
Opponent (player: Weighted Binary),6
Player Weighted Binary,17
Opponent (player: Weighted Binary),6
Opponent (player: Weighted Binary),11
Player Weighted Binary,19
Player Weighted Binary,16
Opponent (player: Weighted Binary),14
Opponent (player: Weighted Binary),13
Opponent (player: Weighted Binary),8
Player Weighted Binary,14
Opponent (player: Weighted Binary),6
Opponent (player: Weighted Binary),6
Opponent (player: Weighted Binary),7
Player Weighted Binary,16
Binary),68
Opponent (player: Weighted Binary),9
Player Weighted Binary,12
Player Weighted Binary,9
Player Weighted Binary,7
Opponent (player: Weighted Binary),16
Player Weighted Binary,6
Opponent (player: Weighted Binary),56
Opponent (player: Weighted Binary),10
Opponent (player: Weighted Binary),21
Player Weighted Binary,11
Player Weighted Binary,15
Opponent (player: Weighted Binary),7
Opponent (player: Weighted Binary),7
Player Weighted Binary,51
Player Weighted Binary,10
Player Weighted Binary,49
Player Weighted Binary,11
Opponent (player: Weighted Binary),19
Player Weighted Binary,7
Opponent (player: Weighted Binary),48
Opponent (player: Weighted Binary),12
Opponent (player: Weighted Binary),91
Opponent (player: Weighted Binary),11
Player Weighted Binary,25
Opponent (player: Weighted Binary),13
Player Weighted Binary,93
Player Weighted Binary,88
Player Weighted Binary,15
Opponent (player: Weighted Binary),7
Player Weighted Binary,7
Opponent (player: Weighted Binary),34
Player Weighted Binary,12
Player Weighted Binary,13
Player Weighted Binary,99
Player Weighted Binary,8
Player Weighted Binary,27
Opponent (player: Weighted Binary),7
Opponent (player: Weighted Binary),43
Opponent (player: Weighted Binary),21
Opponent (player: Weighted Binary),10
Player Weighted Binary,25
Opponent (player: Weighted Binary),13
Player Weighted Binary,7
Opponent (player: Weighted Binary),61
Player Weighted Binary,74
Opponent (player: Weighted Binary),40
Player Weighted Binary,21
Opponent (player: Weighted Binary),7
Player Weighted Binary,57
Player Weighted Binary,23
Opponent (player: Weighted Binary),12
Opponent (player: Weighted Binary),34
Opponent (player: Weighted Binary),11
Opponent (player: Weighted Binary),10
Player Weighted Binary,16
Opponent (player: Weighted Binary),47
Player Weighted Binary,11
Opponent (player: Weighted Binary),6
Player Weighted Binary,30
Player Weighted Binary,7
Opponent (player: Weighted Binary),11
Player Weighted Binary,51
Opponent (player: Weighted Binary),17
Opponent (player: Weighted Binary),10
Player Weighted Binary,7
Opponent (player: Weighted Binary),39
Opponent (player: Weighted Binary),49
Opponent (player: Weighted Binary),27
Player Weighted Binary,11
Player Weighted Binary,7
Opponent (player: Weighted Binary),8
Player Weighted Binary,15
Player Weighted Binary,43
Player Weighted Binary,53
Player Weighted Binary,23
Player Weighted Binary,14
Opponent (player: Weighted Binary),54
Opponent (player: Weighted Binary),8
Opponent (player: Weighted Binary),8
Opponent (player: Weighted Binary),60
Player Weighted Binary,27
Player Weighted Binary,70
Opponent (player: Weighted Binary),15
Opponent (player: Weighted Binary),7
Player Weighted Binary,31
Opponent (player: Weighted Binary),9
Player Weighted Binary,6
Opponent (player: Weighted Binary),64
Opponent (player: Weighted Binary),21
Opponent (player: Weighted Binary),77
Player Weighted Binary,44
Opponent (player: Weighted Binary),63
Player Weighted Binary,6
Player Weighted Binary,6
Player Weighted Binary,14
Opponent (player: Weighted Binary),7
Opponent (player: Weighted Binary),6
Player Weighted Binary,25
Opponent (player: Weighted Binary),6
Opponent (player: Weighted Binary),6
Opponent (player: Weighted Binary),6
Player Weighted Binary,8
Player Weighted Binary,7
Opponent (player: Weighted Binary),8
Opponent (player: Weighted Binary),7
Player Weighted Binary,7
Player Weighted Binary,72
Player Weighted Binary,11
Opponent (player: Weighted Binary),7
Opponent (player: Weighted Binary),13
Opponent (player: Weighted Binary),7
Opponent (player: Weighted Binary),7
Player Weighted Binary,7
Opponent (player: Weighted Binary),12
Opponent (player: Weighted Binary),16
Player Weighted Binary,8
Player Weighted Binary,9
Player Weighted Binary,6
Player Weighted Binary,19
Player Weighted Binary,12
Opponent (player: Weighted Binary),8
Opponent (player: Weighted Binary),14
Opponent (player: Weighted Binary),8
Opponent (player: Weighted Binary),14
Player Weighted Binary,8
Opponent (player: Weighted Binary),40
Opponent (player: Weighted Binary),10
Player Weighted Binary,12
Player Weighted Binary,7
Opponent (player: Weighted Binary),10
Opponent (player: Weighted Binary),11
Player Weighted Binary,13
Opponent (player: Weighted Binary),13
Opponent (player: Weighted Binary),17
Opponent (player: Weighted Binary),30
Player Weighted Binary,13
Opponent (player: Weighted Binary),26
Player Weighted Binary,24
Player Weighted Binary,33
Opponent (player: Weighted Binary),16
Player Weighted Binary,20
Opponent (player: Weighted Binary),48
Opponent (player: Weighted Binary),18
Opponent (player: Weighted Binary),17
Player Weighted Binary,11
Opponent (player: Weighted Binary),27
Player Weighted Binary,16
Player Weighted Binary,28
Player Weighted Binary,6
Opponent (player: Weighted Binary),83
Player Weighted Binary,34
Opponent (player: Weighted Binary),17
Player Weighted Binary,11
Opponent (player: Weighted Binary),48
Player Weighted Binary,87
Player Weighted Binary,87
Player Weighted Binary,32
Opponent (player: Weighted Binary),13
Opponent (player: Weighted Binary),12
Opponent (player: Weighted Binary),19
Opponent (player: Weighted Binary),26
Player Weighted Binary,33
Player Weighted Binary,34
Player Weighted Binary,24
Player Weighted Binary,25
Opponent (player: Weighted Binary),33
Opponent (player: Weighted Binary),34
Opponent (player: Weighted Binary),46
Opponent (player: Weighted Binary),47
Opponent (player: Weighted Binary),48
Player Weighted Binary,51
Player Weighted Binary,52
Player Weighted Binary,53
Opponent (player: Weighted Binary),52
Opponent (player: Weighted Binary),53
Opponent (player: Weighted Binary),54
Player Weighted Binary,53
Player Weighted Binary,54
Player Weighted Binary,55
Opponent (player: Weighted Binary),92
Opponent (player: Weighted Binary),93
Opponent (player: Weighted Binary),94
Opponent (player: Weighted Binary),95
Opponent (player: Weighted Binary),96
Opponent (player: Weighted Binary),35
Opponent (player: Weighted Binary),36
Player Weighted Binary,63
Player Weighted Binary,64
Player Weighted Binary,65
Opponent (player: Weighted Binary),70
Opponent (player: Weighted Binary),71
Opponent (player: Weighted Binary),72
Opponent (player: Weighted Binary),73
Player Weighted Binary,76
Player Weighted Binary,77
Player Weighted Binary,78
Opponent (player: Weighted Binary),83
Opponent (player: Weighted Binary),84
Opponent (player: Weighted Binary),85
Opponent (player: Weighted Binary),86
Opponent (player: Weighted Binary),93
Opponent (player: Weighted Binary),94
Opponent (player: Weighted Binary),95
Opponent (player: Weighted Binary),96
Opponent (player: Weighted Binary),97
Player Weighted Binary,7
Opponent (player: Weighted Binary),6
Opponent (player: Weighted Binary),7
Player Weighted Binary,8
Player Weighted Binary,7
Player Weighted Binary,8
Opponent (player: Weighted Binary),6
Opponent (player: Weighted Binary),9
Player Weighted Binary,6
Player Weighted Binary,8
Player Weighted Binary,7
Opponent (player: Weighted Binary),8
Player Weighted Binary,10
Opponent (player: Weighted Binary),9
Opponent (player: Weighted Binary),10
Opponent (player: Weighted Binary),11
Opponent (player: Weighted Binary),11
Player Weighted Binary,11
Player Weighted Binary,11
Opponent (player: Weighted Binary),14
Player Weighted Binary,11
Opponent (player: Weighted Binary),9
Opponent (player: Weighted Binary),13
Opponent (player: Weighted Binary),9
Opponent (player: Weighted Binary),16
Opponent (player: Weighted Binary),11
Player Weighted Binary,14
Opponent (player: Weighted Binary),11
Opponent (player: Weighted Binary),12
Player Weighted Binary,11
Opponent (player: Weighted Binary),13
Player Weighted Binary,16
Player Weighted Binary,19
Opponent (player: Weighted Binary),15
Player Weighted Binary,10
Player Weighted Binary,12
Opponent (player: Weighted Binary),31
Opponent (player: Weighted Binary),16
Opponent (player: Weighted Binary),14
Player Weighted Binary,14
Player Weighted Binary,20
Opponent (player: Weighted Binary),20
Opponent (player: Weighted Binary),36
Opponent (player: Weighted Binary),12
Player Weighted Binary,28
Opponent (player: Weighted Binary),15
Opponent (player: Weighted Binary),11
Opponent (player: Weighted Binary),39
Opponent (player: Weighted Binary),18
Player Weighted Binary,40
Binary),36
Player Weighted Binary,14
Player Weighted Binary,16
Player Weighted Binary,38
Player Weighted Binary,30
Player Weighted Binary,17
Opponent (player: Weighted Binary),31
Opponent (player: Weighted Binary),18
Player Weighted Binary,55
Opponent (player: Weighted Binary),50
Opponent (player: Weighted Binary),20
Opponent (player: Weighted Binary),32
Opponent (player: Weighted Binary),30
Opponent (player: Weighted Binary),23
Opponent (player: Weighted Binary),66
Player Weighted Binary,61
Opponent (player: Weighted Binary),69
Player Weighted Binary,24
Opponent (player: Weighted Binary),17
Player Weighted Binary,28
Player Weighted Binary,25
Player Weighted Binary,29
Player Weighted Binary,48
Opponent (player: Weighted Binary),78
Opponent (player: Weighted Binary),34
Opponent (player: Weighted Binary),6
Opponent (player: Weighted Binary),52
Opponent (player: Weighted Binary),34
Opponent (player: Weighted Binary),52
Opponent (player: Weighted Binary),85
Opponent (player: Weighted Binary),28
Player Weighted Binary,42
Player Weighted Binary,49
Player Weighted Binary,58
Opponent (player: Weighted Binary),6
Player Weighted Binary,38
Opponent (player: Weighted Binary),44
Player Weighted Binary,36
Player Weighted Binary,8
Opponent (player: Weighted Binary),78
Opponent (player: Weighted Binary),58
Opponent (player: Weighted Binary),6
Opponent (player: Weighted Binary),6
Opponent (player: Weighted Binary),6
Player Weighted Binary,7
Opponent (player: Weighted Binary),10
Player Weighted Binary,7
Opponent (player: Weighted Binary),9
Player Weighted Binary,14
Opponent (player: Weighted Binary),8
Player Weighted Binary,6
Opponent (player: Weighted Binary),10
Opponent (player: Weighted Binary),11
Player Weighted Binary,9
Opponent (player: Weighted Binary),19
Opponent (player: Weighted Binary),12
Player Weighted Binary,8
Player Weighted Binary,10
Opponent (player: Weighted Binary),8
Player Weighted Binary,13
Player Weighted Binary,17
Opponent (player: Weighted Binary),9
Player Weighted Binary,34
Player Weighted Binary,12
Player Weighted Binary,12
Opponent (player: Weighted Binary),9
Opponent (player: Weighted Binary),12
Opponent (player: Weighted Binary),12
Player Weighted Binary,20
Opponent (player: Weighted Binary),18
Opponent (player: Weighted Binary),48
Player Weighted Binary,11
Opponent (player: Weighted Binary),15
Opponent (player: Weighted Binary),18
Player Weighted Binary,7
Opponent (player: Weighted Binary),10
Opponent (player: Weighted Binary),12
Player Weighted Binary,17
Player Weighted Binary,26
Player Weighted Binary,29
Opponent (player: Weighted Binary),10
Opponent (player: Weighted Binary),16
Player Weighted Binary,17
Opponent (player: Weighted Binary),14
Opponent (player: Weighted Binary),16
Opponent (player: Weighted Binary),10
Player Weighted Binary,25
Opponent (player: Weighted Binary),55
Player Weighted Binary,54
Opponent (player: Weighted Binary),27
Player Weighted Binary,35
Opponent (player: Weighted Binary),15
Player Weighted Binary,13
Opponent (player: Weighted Binary),40
Player Weighted Binary,24
Opponent (player: Weighted Binary),56
Player Weighted Binary,7
Player Weighted Binary,9
Player Weighted Binary,23
Opponent (player: Weighted Binary),12
Opponent (player: Weighted Binary),36
Player Weighted Binary,13
Player Weighted Binary,6
 Binary),6
Opponent (player: Weighted Binary),14
Opponent (player: Weighted Binary),47
Player Weighted Binary,6
Opponent (player: Weighted Binary),14
Opponent (player: Weighted Binary),19
Player Weighted Binary,34
Opponent (player: Weighted Binary),6
Player Weighted Binary,15
Player Weighted Binary,6
Opponent (player: Weighted Binary),6
Opponent (player: Weighted Binary),15
Player Weighted Binary,13
Opponent (player: Weighted Binary),41
Player Weighted Binary,20
Player Weighted Binary,16
Player Weighted Binary,6
Player Weighted Binary,7
Opponent (player: Weighted Binary),38
Player Weighted Binary,30
Player Weighted Binary,87
Player Weighted Binary,14
Player Weighted Binary,6
Player Weighted Binary,44
Opponent (player: Weighted Binary),48
Opponent (player: Weighted Binary),7
Player Weighted Binary,56
Player Weighted Binary,38
Player Weighted Binary,6
Opponent (player: Weighted Binary),8
Player Weighted Binary,8
Opponent (player: Weighted Binary),49
Player Weighted Binary,12
Player Weighted Binary,6
Opponent (player: Weighted Binary),11
Opponent (player: Weighted Binary),35
Opponent (player: Weighted Binary),20
Player Weighted Binary,31
Opponent (player: Weighted Binary),85
Player Weighted Binary,64
Opponent (player: Weighted Binary),7
Opponent (player: Weighted Binary),15
Opponent (player: Weighted Binary),32
Opponent (player: Weighted Binary),7
Player Weighted Binary,88
Opponent (player: Weighted Binary),32
Player Weighted Binary,27
Player Weighted Binary,93
Player Weighted Binary,6
Player Weighted Binary,22
Player Weighted Binary,11
Opponent (player: Weighted Binary),7
Opponent (player: Weighted Binary),38
Player Weighted Binary,32
Opponent (player: Weighted Binary),34
Player Weighted Binary,6
Player Weighted Binary,9
Player Weighted Binary,6
Opponent (player: Weighted Binary),23
Player Weighted Binary,92
Opponent (player: Weighted Binary),11
Player Weighted Binary,76
Player Weighted Binary,16
Opponent (player: Weighted Binary),53
Player Weighted Binary,9
Player Weighted Binary,6
Player Weighted Binary,6
Player Weighted Binary,6
Player Weighted Binary,24
Opponent (player: Weighted Binary),10
Player Weighted Binary,6
Opponent (player: Weighted Binary),8
Player Weighted Binary,8
Opponent (player: Weighted Binary),7
Player Weighted Binary,7
Opponent (player: Weighted Binary),10
Player Weighted Binary,11
Player Weighted Binary,6
Player Weighted Binary,11
Opponent (player: Weighted Binary),10
Player Weighted Binary,15
Opponent (player: Weighted Binary),6
Opponent (player: Weighted Binary),9
Player Weighted Binary,10
Opponent (player: Weighted Binary),10
Opponent (player: Weighted Binary),23
Opponent (player: Weighted Binary),10
Opponent (player: Weighted Binary),9
Opponent (player: Weighted Binary),13
Player Weighted Binary,18
Player Weighted Binary,14
Opponent (player: Weighted Binary),7
Opponent (player: Weighted Binary),13
Player Weighted Binary,7
Player Weighted Binary,13
Opponent (player: Weighted Binary),19
Player Weighted Binary,8
Opponent (player: Weighted Binary),12
Player Weighted Binary,11
Player Weighted Binary,12
Opponent (player: Weighted Binary),38
Opponent (player: Weighted Binary),21
Player Weighted Binary,16
Opponent (player: Weighted Binary),30
Player Weighted Binary,20
Player Weighted Binary,8
Opponent (player: Weighted Binary),7
Opponent (player: Weighted Binary),24
Opponent (player: Weighted Binary),42
Player Weighted Binary,46
Opponent (player: Weighted Binary),35
Player Weighted Binary,6
Player Weighted Binary,18
Opponent (player: Weighted Binary),6
Opponent (player: Weighted Binary),7
Player Weighted Binary,38
Player Weighted Binary,51
Opponent (player: Weighted Binary),46
Opponent (player: Weighted Binary),88
Player Weighted Binary,20
Player Weighted Binary,13
Opponent (player: Weighted Binary),11
Opponent (player: Weighted Binary),70
Player Weighted Binary,38
Player Weighted Binary,12
Player Weighted Binary,6
Player Weighted Binary,8
Player Weighted Binary,89
Opponent (player: Weighted Binary),62
Player Weighted Binary,31
Opponent (player: Weighted Binary),36
Opponent (player: Weighted Binary),7
Opponent (player: Weighted Binary),7
Player Weighted Binary,6
Player Weighted Binary,65
Player Weighted Binary,7
Player Weighted Binary,11
Opponent (player: Weighted Binary),6
Player Weighted Binary,37
Opponent (player: Weighted Binary),67
Player Weighted Binary,10
Player Weighted Binary,6
Player Weighted Binary,7
Player Weighted Binary,7
Player Weighted Binary,53
Opponent (player: Weighted Binary),92
Opponent (player: Weighted Binary),8
Player Weighted Binary,7
Opponent (player: Weighted Binary),8
Player Weighted Binary,48
Player Weighted Binary,15
Player Weighted Binary,17
Player Weighted Binary,6
Opponent (player: Weighted Binary),11
Player Weighted Binary,6
Opponent (player: Weighted Binary),6
Player Weighted Binary,22
Opponent (player: Weighted Binary),41
Opponent (player: Weighted Binary),11
Opponent (player: Weighted Binary),23
Player Weighted Binary,19
Player Weighted Binary,10
Player Weighted Binary,21
Opponent (player: Weighted Binary),22
Opponent (player: Weighted Binary),6
Opponent (player: Weighted Binary),27
Opponent (player: Weighted Binary),7
Opponent (player: Weighted Binary),15
Opponent (player: Weighted Binary),7
Player Weighted Binary,38
Opponent (player: Weighted Binary),70
Player Weighted Binary,12
Player Weighted Binary,24
Opponent (player: Weighted Binary),60
Player Weighted Binary,10
Opponent (player: Weighted Binary),9
Opponent (player: Weighted Binary),6
Player Weighted Binary,26
Player Weighted Binary,6
Player Weighted Binary,7
Opponent (player: Weighted Binary),41
Opponent (player: Weighted Binary),9
Opponent (player: Weighted Binary),43
Player Weighted Binary,9
Player Weighted Binary,12
Opponent (player: Weighted Binary),56
Player Weighted Binary,12
Opponent (player: Weighted Binary),11
Opponent (player: Weighted Binary),6
Player Weighted Binary,7
Opponent (player: Weighted Binary),12
Player Weighted Binary,5
Opponent (player: Weighted Binary),8
Opponent (player: Weighted Binary),14
Player Weighted Binary,87
Opponent (player: Weighted Binary),12
Opponent (player: Weighted Binary),18
Player Weighted Binary,8
Player Weighted Binary,13
Opponent (player: Weighted Binary),11
Player Weighted Binary,7
Opponent (player: Weighted Binary),7
Player Weighted Binary,17
Player Weighted Binary,21
Opponent (player: Weighted Binary),8
Opponent (player: Weighted Binary),8
Player Weighted Binary,13
Player Weighted Binary,6
Opponent (player: Weighted Binary),11
Opponent (player: Weighted Binary),26
Opponent (player: Weighted Binary),22
Opponent (player: Weighted Binary),9
Player Weighted Binary,7
Opponent (player: Weighted Binary),12
Opponent (player: Weighted Binary),13
Opponent (player: Weighted Binary),9
Player Weighted Binary,22
Player Weighted Binary,17
Binary),9
Player Weighted Binary,13
Opponent (player: Weighted Binary),41
Player Weighted Binary,19
Opponent (player: Weighted Binary),7
Opponent (player: Weighted Binary),22
Player Weighted Binary,9
Player Weighted Binary,41
Player Weighted Binary,11
Opponent (player: Weighted Binary),20
Player Weighted Binary,49
Player Weighted Binary,88
Opponent (player: Weighted Binary),46
Opponent (player: Weighted Binary),23
Opponent (player: Weighted Binary),13
Opponent (player: Weighted Binary),6
Opponent (player: Weighted Binary),11
Player Weighted Binary,26
Opponent (player: Weighted Binary),68
Player Weighted Binary,54
Player Weighted Binary,46
Player Weighted Binary,12
Opponent (player: Weighted Binary),8
Player Weighted Binary,6
Player Weighted Binary,7
Opponent (player: Weighted Binary),51
Player Weighted Binary,6
Player Weighted Binary,95
Opponent (player: Weighted Binary),70
Opponent (player: Weighted Binary),83
Opponent (player: Weighted Binary),13
Player Weighted Binary,37
Player Weighted Binary,82
Opponent (player: Weighted Binary),83
Opponent (player: Weighted Binary),16
Opponent (player: Weighted Binary),9
Opponent (player: Weighted Binary),7
Player Weighted Binary,89
Binary),88
Player Weighted Binary,7
Player Weighted Binary,6
Player Weighted Binary,11
Player Weighted Binary,44
Opponent (player: Weighted Binary),6

Player Weighted Binary,62
Opponent (player: Weighted Binary),52
Opponent (player: Weighted Binary),6
Player Weighted Binary,83
Player Weighted Binary,55
Player Weighted Binary,22
Player Weighted Binary,6
Player Weighted Binary,6
Opponent (player: Weighted Binary),21
Opponent (player: Weighted Binary),74
Opponent (player: Weighted Binary),7
Player Weighted Binary,22
Opponent (player: Weighted Binary),7
Opponent (player: Weighted Binary),23
Player Weighted Binary,20
Opponent (player: Weighted Binary),30
Opponent (player: Weighted Binary),7
Player Weighted Binary,6
Opponent (player: Weighted Binary),7
Player Weighted Binary,78
Opponent (player: Weighted Binary),86
Opponent (player: Weighted Binary),87
Player Weighted Binary,62
Player Weighted Binary,63
Player Weighted Binary,64
Opponent (player: Weighted Binary),89
Player Weighted Binary,7
Player Weighted Binary,70
Player Weighted Binary,8
Player Weighted Binary,9
 Binary),8
Player Weighted Binary,7
Opponent (player: Weighted Binary),8
Opponent (player: Weighted Binary),8
Opponent (player: Weighted Binary),8
Player Weighted Binary,9
Opponent (player: Weighted Binary),12
Player Weighted Binary,70
Player Weighted Binary,71
Opponent (player: Weighted Binary),10
Player Weighted Binary,12
Player Weighted Binary,12
Player Weighted Binary,17
Player Weighted Binary,20
Opponent (player: Weighted Binary),52
Opponent (player: Weighted Binary),21
Player Weighted Binary,21
Player Weighted Binary,22
Opponent (player: Weighted Binary),20
Player Weighted Binary,30
Player Weighted Binary,31
Player Weighted Binary,32
Opponent (player: Weighted Binary),69
Opponent (player: Weighted Binary),70
Opponent (player: Weighted Binary),71
Opponent (player: Weighted Binary),72
Player Weighted Binary,91
Player Weighted Binary,92
Player Weighted Binary,93
Player Weighted Binary,94
Player Weighted Binary,95
Opponent (player: Weighted Linear Function),6
Player Weighted Linear Function,7
Opponent (player: Weighted Linear Function),6
Player Weighted Linear Function,6
Player Weighted Linear Function,6
Opponent (player: Weighted Linear Function),8
Player Weighted Linear Function,7
Opponent (player: Weighted Linear Function),7
